,id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
22089,22090,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,Class_3
35307,35308,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,4,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,0,0,0,1,Class_6
54243,54244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,6,0,1,0,0,0,0,24,0,0,0,0,0,0,6,1,0,0,Class_8
34017,34018,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,Class_6
52902,52903,0,1,1,0,0,0,5,2,1,2,0,0,0,2,0,1,0,2,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,7,0,1,0,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,1,0,1,2,2,13,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,Class_8
31407,31408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,2,16,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_5
15504,15505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,Class_2
41586,41587,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
6308,6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Class_2
17998,17999,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,Class_2
25267,25268,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Class_3
4532,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
13901,13902,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,4,4,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,Class_2
28717,28718,2,0,0,0,0,0,0,1,0,0,0,0,0,8,0,2,0,0,0,1,0,0,0,1,6,11,0,0,0,0,0,0,0,1,1,3,0,0,0,12,1,2,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,Class_4
8519,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
44513,44514,0,1,10,4,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,17,3,1,0,0,2,1,0,4,1,0,1,0,1,0,0,0,1,0,7,0,2,0,0,0,0,0,7,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,Class_6
32574,32575,0,0,6,6,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_6
11057,11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,4,6,2,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,2,0,Class_2
35546,35547,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,Class_6
44647,44648,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_6
11483,11484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
412,413,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
34884,34885,0,0,9,5,0,0,0,0,0,0,7,0,1,0,0,2,0,4,0,2,0,2,0,0,0,9,0,6,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,12,0,0,3,0,0,0,0,13,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,Class_6
26263,26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,Class_4
14750,14751,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,3,2,0,0,0,2,1,0,0,0,1,4,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
1209,1210,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_1
23073,23074,0,0,0,0,0,0,0,0,13,0,2,0,0,0,6,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
56619,56620,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,10,0,0,0,2,0,0,0,4,1,0,6,1,0,0,2,0,0,1,0,0,3,1,1,0,0,0,2,0,1,0,0,1,2,0,0,Class_8
19562,19563,1,0,0,0,0,0,0,0,25,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,25,0,0,9,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,Class_3
43294,43295,0,1,13,5,0,0,0,2,0,0,8,0,0,0,0,1,0,0,0,0,1,2,0,3,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,10,0,0,1,0,0,0,1,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_6
7195,7196,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,9,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,5,1,0,1,1,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,2,0,2,0,0,1,0,3,0,0,1,0,19,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,Class_2
25147,25148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,Class_3
29587,29588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Class_5
19123,19124,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,1,Class_3
33282,33283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
57075,57076,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,Class_9
1505,1506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,4,0,2,0,1,0,2,16,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Class_1
31047,31048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_5
11129,11130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,15,0,0,1,0,2,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Class_2
30222,30223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
1613,1614,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
52950,52951,0,2,0,0,0,0,2,1,0,0,1,0,12,0,0,2,1,0,0,4,0,2,1,10,0,0,0,0,3,0,0,2,0,1,0,7,1,2,0,4,0,0,3,4,0,0,20,5,0,0,0,0,0,2,0,0,1,0,0,1,0,4,0,2,0,12,5,0,2,2,3,3,2,0,0,6,0,20,1,0,0,1,2,0,1,0,3,3,0,0,0,0,0,Class_8
12154,12155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Class_2
33956,33957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
49048,49049,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,23,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,0,0,1,0,0,0,0,9,0,9,0,0,0,1,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,1,Class_8
38477,38478,0,1,5,17,0,0,0,1,0,1,0,0,0,0,0,3,0,4,0,0,0,5,0,4,1,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,19,2,0,3,1,0,13,0,1,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,Class_6
5759,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Class_2
5226,5227,0,0,1,0,0,0,0,0,0,0,0,0,0,4,19,5,0,1,0,0,3,0,0,5,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0,4,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,Class_2
11150,11151,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,2,1,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,Class_2
52010,52011,0,0,0,0,0,0,1,1,0,1,0,0,10,0,0,0,0,0,0,3,0,1,0,15,0,1,0,0,0,0,0,3,0,0,0,0,0,8,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,17,0,4,1,0,0,1,0,0,16,0,0,0,1,0,0,2,0,0,0,0,1,0,5,0,0,0,Class_8
47523,47524,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,5,1,0,1,0,1,3,0,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,4,3,0,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,7,3,1,0,0,0,0,Class_7
32047,32048,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,12,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
13317,13318,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,Class_2
31793,31794,0,0,13,3,0,0,0,0,1,0,9,0,0,0,1,2,0,0,0,0,3,0,1,0,0,0,7,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,0,2,0,0,0,0,3,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,1,0,Class_6
48732,48733,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
12676,12677,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Class_2
1189,1190,2,0,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,16,3,2,0,0,0,47,0,9,0,1,0,0,0,1,0,0,0,2,0,7,0,0,0,4,1,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,4,0,4,0,0,6,0,0,5,6,0,2,0,0,0,0,4,0,1,29,0,1,0,0,1,0,0,0,0,Class_1
32793,32794,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0,2,1,9,2,2,0,0,0,2,0,0,2,1,0,0,0,0,1,12,0,1,0,5,0,0,1,0,0,0,0,6,0,0,0,0,0,7,0,1,0,1,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
44828,44829,0,4,0,3,0,0,1,0,0,0,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,6,2,0,1,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,4,1,0,0,2,0,0,0,3,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,0,0,Class_6
32989,32990,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_6
37659,37660,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,6,0,0,4,0,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
10056,10057,1,0,0,1,0,0,0,1,0,0,0,0,3,9,0,6,0,1,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,0,Class_2
60407,60408,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,1,0,0,4,0,5,0,2,0,0,1,4,1,2,0,3,0,0,0,0,0,4,1,5,0,6,0,0,0,4,2,1,0,0,30,10,0,1,0,0,0,1,0,2,0,1,0,1,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,2,0,Class_9
1563,1564,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,4,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
54411,54412,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_8
56238,56239,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,5,0,0,0,0,0,1,10,0,2,0,0,0,0,0,3,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,14,0,Class_8
30924,30925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
52279,52280,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,16,4,0,0,0,0,0,3,1,0,0,0,0,3,0,1,0,0,2,5,8,12,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,Class_8
